2308.694000,7,0.423828
2308.694000,8,0.310547
2308.694000,9,0.411133
2308.694000,10,0.398438
2308.694000,11,0.243164
2308.695000,12,0.427734
2308.695000,13,0.361328
2308.698000,0,0.313477
2308.698000,1,0.330078
2308.699000,2,0.277344
2308.699000,3,0.083008
2308.699000,4,0.215820
2308.699000,5,0.195312
2308.699000,6,0.278320
2308.703000,7,0.423828
2308.703000,8,0.310547
2308.703000,9,0.411133
2308.703000,10,0.398438
2308.703000,11,0.243164
2308.703000,12,0.427734
2308.703000,13,0.362305
2308.707000,0,0.312500
2308.707000,1,0.330078
2308.707000,2,0.277344
2308.707000,3,0.083008
2308.707000,4,0.215820
2308.708000,5,0.195312
2308.708000,6,0.278320
2308.711000,7,0.423828
2308.711000,8,0.310547
2308.712000,9,0.411133
2308.712000,10,0.398438
2308.712000,11,0.243164
2308.712000,12,0.426758
2308.712000,13,0.362305
2308.716000,0,0.313477
2308.716000,1,0.330078
2308.716000,2,0.277344
2308.716000,3,0.083008
2308.716000,4,0.216797
2308.716000,5,0.195312
2308.716000,6,0.278320
2308.720000,7,0.424805
2308.720000,8,0.310547
2308.720000,9,0.411133
2308.720000,10,0.398438
2308.720000,11,0.243164
2308.721000,12,0.426758
2308.721000,13,0.362305
2308.724000,0,0.312500
2308.724000,1,0.330078
2308.725000,2,0.277344
2308.725000,3,0.083008
2308.725000,4,0.215820
2308.725000,5,0.195312
2308.725000,6,0.278320
2308.729000,7,0.423828
2308.729000,8,0.310547
2308.729000,9,0.411133
2308.729000,10,0.398438
2308.729000,11,0.243164
2308.729000,12,0.427734
2308.729000,13,0.362305
2308.733000,0,0.313477
2308.733000,1,0.330078
2308.733000,2,0.278320
2308.733000,3,0.083008
2308.734000,4,0.215820
2308.734000,5,0.195312
2308.734000,6,0.278320
2308.737000,7,0.422852
2308.738000,8,0.310547
2308.738000,9,0.411133
2308.738000,10,0.398438
2308.738000,11,0.243164
2308.738000,12,0.427734
2308.738000,13,0.361328
2308.742000,0,0.314453
2308.742000,1,0.330078
2308.742000,2,0.278320
2308.742000,3,0.082031
2308.742000,4,0.215820
2308.742000,5,0.195312
2308.742000,6,0.279297
2308.746000,7,0.424805
2308.746000,8,0.311523
2308.746000,9,0.411133
2308.746000,10,0.398438
2308.747000,11,0.243164
2308.747000,12,0.427734
2308.747000,13,0.362305
2308.750000,0,0.313477
2308.751000,1,0.330078
2308.751000,2,0.278320
2308.751000,3,0.083008
2308.751000,4,0.216797
2308.751000,5,0.194336
2308.751000,6,0.278320
2308.755000,7,0.424805
2308.755000,8,0.310547
2308.755000,9,0.410156
2308.755000,10,0.398438
2308.755000,11,0.243164
2308.755000,12,0.427734
2308.755000,13,0.362305
2308.759000,0,0.314453
2308.759000,1,0.330078
2308.759000,2,0.278320
2308.759000,3,0.083008
2308.760000,4,0.216797
2308.760000,5,0.195312
2308.760000,6,0.278320
2308.763000,7,0.423828
2308.764000,8,0.310547
2308.764000,9,0.411133
2308.764000,10,0.398438
2308.764000,11,0.243164
2308.764000,12,0.427734
2308.764000,13,0.362305
2308.768000,0,0.317383
2308.768000,1,0.331055
2308.768000,2,0.278320
2308.768000,3,0.083008
2308.768000,4,0.215820
2308.768000,5,0.195312
2308.769000,6,0.278320
2308.772000,7,0.423828
2308.772000,8,0.311523
2308.772000,9,0.411133
2308.772000,10,0.398438
2308.773000,11,0.244141
2308.773000,12,0.427734
2308.773000,13,0.362305
2308.776000,0,0.317383
2308.777000,1,0.331055
2308.777000,2,0.278320
2308.777000,3,0.082031
2308.777000,4,0.215820
2308.777000,5,0.195312
2308.777000,6,0.278320
2308.781000,7,0.423828
2308.781000,8,0.311523
2308.781000,9,0.411133
2308.781000,10,0.398438
2308.781000,11,0.244141
2308.781000,12,0.427734
2308.782000,13,0.362305
2308.785000,0,0.317383
2308.785000,1,0.332031
2308.785000,2,0.278320
2308.786000,3,0.083008
2308.786000,4,0.215820
2308.786000,5,0.195312
2308.786000,6,0.278320
2308.790000,7,0.423828
2308.790000,8,0.311523
2308.790000,9,0.411133
2308.790000,10,0.398438
2308.790000,11,0.245117
2308.790000,12,0.427734
2308.790000,13,0.362305
2308.794000,0,0.318359
2308.794000,1,0.333008
2308.794000,2,0.277344
2308.794000,3,0.083008
2308.794000,4,0.215820
2308.794000,5,0.195312
2308.795000,6,0.278320
2308.798000,7,0.424805
2308.798000,8,0.311523
2308.798000,9,0.411133
2308.799000,10,0.398438
2308.799000,11,0.244141
2308.799000,12,0.427734
2308.799000,13,0.362305
2308.803000,0,0.318359
2308.803000,1,0.333008
2308.803000,2,0.279297
2308.803000,3,0.082031
2308.803000,4,0.215820
2308.803000,5,0.195312
2308.803000,6,0.278320
2308.807000,7,0.425781
2308.807000,8,0.311523
2308.807000,9,0.411133
2308.807000,10,0.398438
2308.807000,11,0.245117
2308.807000,12,0.427734
2308.808000,13,0.362305
2308.811000,0,0.318359
2308.811000,1,0.333008
2308.811000,2,0.279297
2308.812000,3,0.083008
2308.812000,4,0.215820
2308.812000,5,0.195312
2308.812000,6,0.278320
2308.816000,7,0.426758
2308.816000,8,0.311523
2308.816000,9,0.411133
2308.816000,10,0.399414
2308.816000,11,0.245117
2308.816000,12,0.427734
2308.816000,13,0.362305
2308.820000,0,0.318359
2308.820000,1,0.333008
2308.820000,2,0.279297
2308.820000,3,0.082031
2308.820000,4,0.215820
2308.821000,5,0.195312
2308.821000,6,0.278320
2308.824000,7,0.426758
2308.824000,8,0.311523
2308.825000,9,0.411133
2308.825000,10,0.399414
2308.825000,11,0.245117
2308.825000,12,0.427734
2308.825000,13,0.362305
2308.829000,0,0.318359
2308.829000,1,0.333008
2308.829000,2,0.280273
2308.829000,3,0.083008
2308.829000,4,0.215820
2308.829000,5,0.195312
2308.829000,6,0.277344
2308.833000,7,0.427734
2308.833000,8,0.311523
2308.833000,9,0.412109
2308.833000,10,0.399414
2308.833000,11,0.245117
2308.834000,12,0.427734
2308.834000,13,0.362305
2308.837000,0,0.315430
2308.837000,1,0.336914
2308.838000,2,0.280273
2308.838000,3,0.083008
2308.838000,4,0.215820
2308.838000,5,0.196289
2308.838000,6,0.278320
2308.842000,7,0.427734
2308.842000,8,0.311523
2308.842000,9,0.412109
2308.842000,10,0.399414
2308.842000,11,0.244141
2308.842000,12,0.427734
2308.842000,13,0.360352
2308.846000,0,0.318359
2308.846000,1,0.337891
2308.846000,2,0.281250
2308.846000,3,0.083008
2308.846000,4,0.216797
2308.847000,5,0.195312
2308.847000,6,0.278320
2308.850000,7,0.427734
2308.850000,8,0.311523
2308.851000,9,0.412109
2308.851000,10,0.398438
2308.851000,11,0.244141
2308.851000,12,0.427734
2308.851000,13,0.360352
2308.855000,0,0.319336
2308.855000,1,0.337891
2308.855000,2,0.281250
2308.855000,3,0.082031
2308.855000,4,0.216797
2308.855000,5,0.195312
2308.855000,6,0.279297
2308.859000,7,0.427734
2308.859000,8,0.312500
2308.859000,9,0.412109
2308.859000,10,0.398438
2308.859000,11,0.244141
2308.860000,12,0.427734
2308.860000,13,0.360352
2308.863000,0,0.320312
2308.863000,1,0.337891
2308.864000,2,0.281250
2308.864000,3,0.083008
2308.864000,4,0.215820
2308.864000,5,0.196289
2308.864000,6,0.278320
2308.868000,7,0.426758
2308.868000,8,0.312500
2308.868000,9,0.412109
2308.868000,10,0.398438
2308.868000,11,0.244141
2308.868000,12,0.427734
2308.868000,13,0.357422
2308.872000,0,0.320312
2308.872000,1,0.338867
2308.872000,2,0.281250
2308.872000,3,0.083008
2308.873000,4,0.216797
2308.873000,5,0.195312
2308.873000,6,0.278320
2308.876000,7,0.426758
2308.877000,8,0.312500
2308.877000,9,0.412109
2308.877000,10,0.398438
2308.877000,11,0.244141
2308.877000,12,0.426758
2308.877000,13,0.359375
2308.881000,0,0.320312
2308.881000,1,0.338867
2308.881000,2,0.281250
2308.881000,3,0.083008
2308.881000,4,0.215820
2308.881000,5,0.195312
2308.881000,6,0.279297
2308.885000,7,0.426758
2308.885000,8,0.311523
2308.885000,9,0.413086
2308.885000,10,0.398438
2308.886000,11,0.244141
2308.886000,12,0.426758
2308.886000,13,0.361328
2308.889000,0,0.321289
2308.890000,1,0.338867
2308.890000,2,0.281250
2308.890000,3,0.083008
2308.890000,4,0.215820
2308.890000,5,0.195312
2308.890000,6,0.278320
2308.894000,7,0.426758
2308.894000,8,0.311523
2308.894000,9,0.413086
2308.894000,10,0.398438
2308.894000,11,0.244141
2308.894000,12,0.426758
2308.894000,13,0.361328
2308.898000,0,0.321289
2308.898000,1,0.338867
2308.898000,2,0.281250
2308.898000,3,0.083008
2308.899000,4,0.216797
2308.899000,5,0.195312
2308.899000,6,0.278320
2308.902000,7,0.426758
2308.903000,8,0.311523
2308.903000,9,0.413086
2308.903000,10,0.398438
2308.903000,11,0.244141
2308.903000,12,0.426758
2308.903000,13,0.360352
2308.907000,0,0.322266
2308.907000,1,0.339844
2308.907000,2,0.281250
2308.907000,3,0.083008
2308.907000,4,0.215820
2308.907000,5,0.195312
2308.908000,6,0.278320
2308.911000,7,0.426758
2308.911000,8,0.312500
2308.911000,9,0.413086
2308.911000,10,0.398438
2308.912000,11,0.244141
2308.912000,12,0.426758
2308.912000,13,0.360352
2308.915000,0,0.321289
2308.916000,1,0.339844
2308.916000,2,0.281250
2308.916000,3,0.083008
2308.916000,4,0.215820
2308.916000,5,0.195312
2308.916000,6,0.278320
2308.920000,7,0.427734
2308.920000,8,0.311523
2308.920000,9,0.413086
2308.920000,10,0.397461
2308.920000,11,0.244141
2308.920000,12,0.427734
2308.921000,13,0.360352
2308.924000,0,0.321289
2308.924000,1,0.340820
2308.924000,2,0.281250
2308.925000,3,0.083008
2308.925000,4,0.215820
2308.925000,5,0.195312
2308.925000,6,0.278320
2308.929000,7,0.426758
2308.929000,8,0.311523
2308.929000,9,0.413086
2308.929000,10,0.398438
2308.929000,11,0.244141
2308.929000,12,0.426758
2308.929000,13,0.358398
2308.933000,0,0.321289
2308.933000,1,0.340820
2308.933000,2,0.281250
2308.933000,3,0.083008
2308.933000,4,0.215820
2308.933000,5,0.195312
2308.934000,6,0.278320
2308.937000,7,0.426758
2308.937000,8,0.311523
2308.937000,9,0.413086
2308.938000,10,0.398438
2308.938000,11,0.244141
2308.938000,12,0.426758
2308.938000,13,0.357422
2308.942000,0,0.322266
2308.942000,1,0.340820
2308.942000,2,0.281250
2308.942000,3,0.083008
2308.942000,4,0.216797
2308.942000,5,0.195312
2308.942000,6,0.279297
2308.946000,7,0.426758
2308.946000,8,0.311523
2308.946000,9,0.413086
2308.946000,10,0.397461
2308.946000,11,0.243164
2308.946000,12,0.425781
2308.947000,13,0.357422
2308.950000,0,0.322266
2308.950000,1,0.340820
2308.950000,2,0.281250
2308.951000,3,0.083008
2308.951000,4,0.215820
2308.951000,5,0.194336
2308.951000,6,0.277344
2308.955000,7,0.426758
2308.955000,8,0.311523
2308.955000,9,0.413086
2308.955000,10,0.398438
2308.955000,11,0.243164
2308.955000,12,0.425781
2308.955000,13,0.359375
2308.959000,0,0.322266
2308.959000,1,0.340820
2308.959000,2,0.281250
2308.959000,3,0.082031
2308.959000,4,0.215820
2308.960000,5,0.195312
2308.960000,6,0.278320
2308.963000,7,0.427734
2308.963000,8,0.311523
2308.964000,9,0.413086
2308.964000,10,0.398438
2308.964000,11,0.243164
2308.964000,12,0.426758
2308.964000,13,0.359375
2308.968000,0,0.322266
2308.968000,1,0.340820
2308.968000,2,0.280273
2308.968000,3,0.083008
2308.968000,4,0.215820
2308.968000,5,0.195312
2308.968000,6,0.277344
2308.972000,7,0.426758
2308.972000,8,0.311523
2308.972000,9,0.413086
2308.972000,10,0.398438
2308.972000,11,0.243164
2308.973000,12,0.426758
2308.973000,13,0.359375
2308.976000,0,0.322266
2308.976000,1,0.341797
2308.977000,2,0.281250
2308.977000,3,0.083008
2308.977000,4,0.215820
2308.977000,5,0.195312
2308.977000,6,0.278320
2308.981000,7,0.426758
2308.981000,8,0.310547
2308.981000,9,0.413086
2308.981000,10,0.398438
2308.981000,11,0.244141
2308.981000,12,0.426758
2308.981000,13,0.360352
2308.985000,0,0.322266
2308.985000,1,0.340820
2308.985000,2,0.280273
2308.985000,3,0.083008
2308.985000,4,0.215820
2308.986000,5,0.194336
2308.986000,6,0.277344
2308.989000,7,0.425781
2308.989000,8,0.311523
2308.990000,9,0.413086
2308.990000,10,0.398438
2308.990000,11,0.244141
2308.990000,12,0.426758
2308.990000,13,0.360352
2308.994000,0,0.322266
2308.994000,1,0.340820
2308.994000,2,0.279297
2308.994000,3,0.082031
2308.994000,4,0.215820
2308.994000,5,0.195312
2308.994000,6,0.278320
2308.998000,7,0.425781
2308.998000,8,0.310547
2308.998000,9,0.412109
2308.998000,10,0.398438
2308.998000,11,0.244141
2308.999000,12,0.426758
2308.999000,13,0.360352
2309.002000,0,0.322266
2309.002000,1,0.341797
2309.003000,2,0.280273
2309.003000,3,0.083008
2309.003000,4,0.215820
2309.003000,5,0.195312
2309.003000,6,0.277344
2309.007000,7,0.425781
2309.007000,8,0.310547
2309.007000,9,0.413086
2309.007000,10,0.398438
2309.007000,11,0.245117
2309.007000,12,0.426758
2309.007000,13,0.361328
2309.011000,0,0.322266
2309.011000,1,0.341797
2309.011000,2,0.280273
2309.011000,3,0.083008
2309.012000,4,0.215820
2309.012000,5,0.195312
2309.012000,6,0.277344
2309.015000,7,0.425781
2309.016000,8,0.311523
2309.016000,9,0.413086
2309.016000,10,0.398438
2309.016000,11,0.244141
2309.016000,12,0.426758
2309.016000,13,0.362305
2309.020000,0,0.322266
2309.020000,1,0.341797
2309.020000,2,0.279297
2309.020000,3,0.082031
2309.020000,4,0.215820
2309.020000,5,0.195312
2309.020000,6,0.278320
2309.024000,7,0.426758
2309.024000,8,0.310547
2309.024000,9,0.413086
2309.024000,10,0.398438
2309.025000,11,0.244141
2309.025000,12,0.427734
2309.025000,13,0.362305
2309.028000,0,0.322266
2309.029000,1,0.341797
2309.029000,2,0.280273
2309.029000,3,0.083008
2309.029000,4,0.215820
2309.029000,5,0.195312
2309.029000,6,0.278320
2309.033000,7,0.426758
2309.033000,8,0.310547
2309.033000,9,0.413086
2309.033000,10,0.398438
2309.033000,11,0.244141
2309.033000,12,0.426758
2309.033000,13,0.362305
2309.037000,0,0.321289
2309.037000,1,0.341797
2309.037000,2,0.280273
2309.037000,3,0.083008
2309.038000,4,0.215820
2309.038000,5,0.195312
2309.038000,6,0.278320
2309.041000,7,0.427734
2309.042000,8,0.310547
2309.042000,9,0.413086
2309.042000,10,0.398438
2309.042000,11,0.245117
2309.042000,12,0.426758
2309.042000,13,0.362305
2309.046000,0,0.322266
2309.046000,1,0.341797
2309.046000,2,0.280273
2309.046000,3,0.082031
2309.046000,4,0.215820
2309.046000,5,0.195312
2309.047000,6,0.278320
2309.050000,7,0.426758
2309.050000,8,0.311523
2309.050000,9,0.413086
2309.050000,10,0.398438
2309.051000,11,0.245117
2309.051000,12,0.425781
2309.051000,13,0.361328
2309.054000,0,0.322266
2309.055000,1,0.341797
2309.055000,2,0.281250
2309.055000,3,0.083008
2309.055000,4,0.215820
2309.055000,5,0.195312
2309.055000,6,0.278320
2309.059000,7,0.426758
2309.059000,8,0.311523
2309.059000,9,0.413086
2309.059000,10,0.398438
2309.059000,11,0.245117
2309.059000,12,0.425781
2309.060000,13,0.361328
2309.063000,0,0.322266
2309.063000,1,0.341797
2309.063000,2,0.280273
2309.064000,3,0.083008
2309.064000,4,0.215820
2309.064000,5,0.195312
2309.064000,6,0.278320
2309.068000,7,0.426758
2309.068000,8,0.311523
2309.068000,9,0.413086
2309.068000,10,0.398438
2309.068000,11,0.245117
2309.068000,12,0.425781
2309.068000,13,0.362305
2309.072000,0,0.323242
2309.072000,1,0.340820
2309.072000,2,0.279297
2309.072000,3,0.083008
2309.072000,4,0.215820
2309.072000,5,0.195312
2309.073000,6,0.278320
2309.076000,7,0.425781
2309.076000,8,0.310547
2309.076000,9,0.413086
2309.077000,10,0.398438
2309.077000,11,0.245117
2309.077000,12,0.425781
2309.077000,13,0.362305
2309.081000,0,0.322266
2309.081000,1,0.341797
2309.081000,2,0.279297
2309.081000,3,0.082031
2309.081000,4,0.215820
2309.081000,5,0.195312
2309.081000,6,0.276367
2309.085000,7,0.426758
2309.085000,8,0.311523
2309.085000,9,0.413086
2309.085000,10,0.398438
2309.085000,11,0.244141
2309.085000,12,0.426758
2309.086000,13,0.361328
2309.089000,0,0.322266
2309.089000,1,0.341797
2309.089000,2,0.278320
2309.090000,3,0.082031
2309.090000,4,0.215820
2309.090000,5,0.195312
2309.090000,6,0.277344
2309.094000,7,0.426758
2309.094000,8,0.311523
2309.094000,9,0.413086
2309.094000,10,0.398438
2309.094000,11,0.243164
2309.094000,12,0.426758
2309.094000,13,0.362305
2309.098000,0,0.322266
2309.098000,1,0.341797
2309.098000,2,0.277344
2309.098000,3,0.083008
2309.098000,4,0.214844
2309.099000,5,0.195312
2309.099000,6,0.277344
2309.102000,7,0.426758
2309.102000,8,0.310547
2309.103000,9,0.413086
2309.103000,10,0.398438
2309.103000,11,0.244141
2309.103000,12,0.425781
2309.103000,13,0.362305
2309.107000,0,0.322266
2309.107000,1,0.342773
2309.107000,2,0.278320
2309.107000,3,0.083008
2309.107000,4,0.214844
2309.107000,5,0.195312
2309.107000,6,0.277344
2309.111000,7,0.426758
2309.111000,8,0.311523
2309.111000,9,0.413086
2309.111000,10,0.398438
2309.111000,11,0.244141
2309.112000,12,0.426758
2309.112000,13,0.362305
2309.115000,0,0.322266
2309.115000,1,0.342773
2309.116000,2,0.279297
2309.116000,3,0.083008
2309.116000,4,0.215820
2309.116000,5,0.196289
2309.116000,6,0.277344
2309.120000,7,0.425781
2309.120000,8,0.310547
2309.120000,9,0.413086
2309.120000,10,0.398438
2309.120000,11,0.244141
2309.120000,12,0.426758
2309.120000,13,0.363281
2309.124000,0,0.322266
2309.124000,1,0.342773
2309.124000,2,0.279297
2309.124000,3,0.082031
2309.124000,4,0.215820
2309.125000,5,0.195312
2309.125000,6,0.277344
2309.128000,7,0.425781
2309.128000,8,0.310547
2309.129000,9,0.413086
2309.129000,10,0.398438
2309.129000,11,0.244141
2309.129000,12,0.426758
2309.129000,13,0.364258
2309.133000,0,0.323242
2309.133000,1,0.342773
2309.133000,2,0.279297
2309.133000,3,0.082031
2309.133000,4,0.215820
2309.133000,5,0.195312
2309.133000,6,0.278320
2309.137000,7,0.424805
2309.137000,8,0.310547
2309.137000,9,0.413086
2309.137000,10,0.398438
2309.137000,11,0.244141
2309.138000,12,0.426758
2309.138000,13,0.365234
2309.141000,0,0.322266
2309.141000,1,0.342773
2309.142000,2,0.279297
2309.142000,3,0.083008
2309.142000,4,0.215820
2309.142000,5,0.196289
2309.142000,6,0.278320
2309.146000,7,0.425781
2309.146000,8,0.310547
2309.146000,9,0.413086
2309.146000,10,0.398438
2309.146000,11,0.244141
2309.146000,12,0.426758
2309.146000,13,0.365234
2309.150000,0,0.322266
2309.150000,1,0.342773
2309.150000,2,0.279297
2309.150000,3,0.083008
2309.151000,4,0.215820
2309.151000,5,0.196289
2309.151000,6,0.278320
2309.154000,7,0.426758
2309.155000,8,0.310547
2309.155000,9,0.413086
2309.155000,10,0.398438
2309.155000,11,0.244141
2309.155000,12,0.427734
2309.155000,13,0.365234
2309.159000,0,0.322266
2309.159000,1,0.342773
2309.159000,2,0.279297
2309.159000,3,0.083008
2309.159000,4,0.214844
2309.159000,5,0.195312
2309.159000,6,0.278320
2309.163000,7,0.426758
2309.163000,8,0.310547
2309.163000,9,0.413086
2309.163000,10,0.398438
2309.164000,11,0.244141
2309.164000,12,0.427734
2309.164000,13,0.365234
2309.167000,0,0.322266
2309.168000,1,0.342773
2309.168000,2,0.279297
2309.168000,3,0.083008
2309.168000,4,0.214844
2309.168000,5,0.195312
2309.168000,6,0.278320
2309.172000,7,0.426758
2309.172000,8,0.310547
2309.172000,9,0.413086
2309.172000,10,0.398438
2309.172000,11,0.244141
2309.172000,12,0.426758
2309.172000,13,0.365234
2309.176000,0,0.322266
2309.176000,1,0.341797
2309.176000,2,0.279297
2309.176000,3,0.083008
2309.177000,4,0.215820
2309.177000,5,0.195312
2309.177000,6,0.277344
2309.180000,7,0.426758
2309.181000,8,0.311523
2309.181000,9,0.413086
2309.181000,10,0.398438
2309.181000,11,0.244141
2309.181000,12,0.427734
2309.181000,13,0.365234
2309.185000,0,0.322266
2309.185000,1,0.342773
2309.185000,2,0.279297
2309.185000,3,0.083008
2309.185000,4,0.214844
2309.185000,5,0.195312
2309.186000,6,0.277344
2309.189000,7,0.426758
2309.189000,8,0.310547
2309.189000,9,0.413086
2309.189000,10,0.398438
2309.190000,11,0.245117
2309.190000,12,0.426758
2309.190000,13,0.366211
2309.193000,0,0.322266
2309.194000,1,0.342773
2309.194000,2,0.279297
2309.194000,3,0.083008
2309.194000,4,0.214844
2309.194000,5,0.195312
2309.194000,6,0.277344
2309.198000,7,0.426758
2309.198000,8,0.310547
2309.198000,9,0.413086
2309.198000,10,0.398438
2309.198000,11,0.245117
2309.198000,12,0.426758
2309.199000,13,0.366211
2309.202000,0,0.322266
2309.202000,1,0.342773
2309.202000,2,0.278320
2309.203000,3,0.083008
2309.203000,4,0.214844
2309.203000,5,0.195312
2309.203000,6,0.277344
2309.207000,7,0.427734
2309.207000,8,0.310547
2309.207000,9,0.413086
2309.207000,10,0.398438
2309.207000,11,0.244141
2309.207000,12,0.426758
2309.207000,13,0.366211
2309.211000,0,0.323242
2309.211000,1,0.342773
2309.211000,2,0.278320
2309.211000,3,0.083008
2309.211000,4,0.215820
2309.211000,5,0.195312
2309.212000,6,0.277344
2309.215000,7,0.425781
2309.215000,8,0.311523
2309.215000,9,0.412109
2309.216000,10,0.399414
2309.216000,11,0.244141
2309.216000,12,0.427734
2309.216000,13,0.366211
2309.220000,0,0.323242
2309.220000,1,0.342773
2309.220000,2,0.278320
2309.220000,3,0.083008
2309.220000,4,0.214844
2309.220000,5,0.195312
2309.220000,6,0.277344
2309.224000,7,0.427734
2309.224000,8,0.311523
2309.224000,9,0.412109
2309.224000,10,0.399414
2309.224000,11,0.244141
2309.224000,12,0.426758
2309.225000,13,0.365234
2309.228000,0,0.323242
2309.228000,1,0.342773
2309.228000,2,0.278320
2309.229000,3,0.083008
2309.229000,4,0.214844
2309.229000,5,0.195312
2309.229000,6,0.277344
2309.233000,7,0.426758
2309.233000,8,0.311523
2309.233000,9,0.412109
2309.233000,10,0.399414
2309.233000,11,0.245117
2309.233000,12,0.427734
2309.233000,13,0.365234
2309.237000,0,0.323242
2309.237000,1,0.342773
2309.237000,2,0.278320
2309.237000,3,0.083008
2309.237000,4,0.214844
2309.238000,5,0.196289
2309.238000,6,0.277344
2309.241000,7,0.426758
2309.241000,8,0.310547
2309.242000,9,0.412109
2309.242000,10,0.398438
2309.242000,11,0.245117
2309.242000,12,0.426758
2309.242000,13,0.365234
2309.246000,0,0.324219
2309.246000,1,0.342773
2309.246000,2,0.278320
2309.246000,3,0.083008
2309.246000,4,0.214844
2309.246000,5,0.196289
2309.246000,6,0.277344
2309.250000,7,0.424805
2309.250000,8,0.311523
2309.250000,9,0.412109
2309.250000,10,0.398438
2309.250000,11,0.244141
2309.251000,12,0.426758
2309.251000,13,0.364258
2309.254000,0,0.323242
2309.254000,1,0.342773
2309.255000,2,0.278320
2309.255000,3,0.083008
2309.255000,4,0.214844
2309.255000,5,0.195312
2309.255000,6,0.277344
2309.259000,7,0.425781
2309.259000,8,0.310547
2309.259000,9,0.412109
2309.259000,10,0.398438
2309.259000,11,0.244141
2309.259000,12,0.426758
2309.259000,13,0.364258
2309.263000,0,0.323242
2309.263000,1,0.342773
2309.263000,2,0.278320
2309.263000,3,0.083008
2309.263000,4,0.214844
2309.264000,5,0.195312
2309.264000,6,0.277344
2309.267000,7,0.423828
2309.267000,8,0.311523
2309.268000,9,0.413086
2309.268000,10,0.399414
2309.268000,11,0.244141
2309.268000,12,0.427734
2309.268000,13,0.364258
2309.272000,0,0.323242
2309.272000,1,0.342773
2309.272000,2,0.278320
2309.272000,3,0.083008
2309.272000,4,0.215820
2309.272000,5,0.195312
2309.272000,6,0.277344
2309.276000,7,0.424805
2309.276000,8,0.310547
2309.276000,9,0.413086
2309.276000,10,0.398438
2309.276000,11,0.244141
2309.277000,12,0.427734
2309.277000,13,0.365234
2309.280000,0,0.323242
2309.280000,1,0.343750
2309.281000,2,0.279297
2309.281000,3,0.083008
2309.281000,4,0.214844
2309.281000,5,0.195312
2309.281000,6,0.277344
2309.285000,7,0.423828
2309.285000,8,0.311523
2309.285000,9,0.413086
2309.285000,10,0.399414
2309.285000,11,0.244141
2309.285000,12,0.427734
2309.285000,13,0.366211
2309.289000,0,0.323242
2309.289000,1,0.342773
2309.289000,2,0.279297
2309.289000,3,0.083008
2309.290000,4,0.214844
2309.290000,5,0.195312
2309.290000,6,0.277344
2309.293000,7,0.425781
2309.294000,8,0.310547
2309.294000,9,0.412109
2309.294000,10,0.399414
2309.294000,11,0.244141
2309.294000,12,0.427734
2309.294000,13,0.366211
2309.298000,0,0.323242
2309.298000,1,0.343750
2309.298000,2,0.279297
2309.298000,3,0.082031
2309.298000,4,0.214844
2309.298000,5,0.195312
2309.298000,6,0.277344
2309.302000,7,0.426758
2309.302000,8,0.310547
2309.302000,9,0.412109
2309.302000,10,0.399414
2309.303000,11,0.244141
2309.303000,12,0.427734
2309.303000,13,0.367188
2309.306000,0,0.323242
2309.307000,1,0.342773
2309.307000,2,0.279297
2309.307000,3,0.082031
2309.307000,4,0.215820
2309.307000,5,0.195312
